Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
147386,000002B0,false,Rx,0,5,18,00,00,00,00,00,00,00,
148954,00000490,false,Rx,0,7,00,00,08,00,00,00,00,00,
148983,00000220,false,Rx,0,7,0E,C4,81,00,00,AA,0F,00,
149001,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,39,
149196,00000153,false,Rx,0,8,20,00,10,F2,00,F2,20,34,
149447,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
149694,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
149949,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
150196,00000386,false,Rx,0,8,00,C0,00,00,00,40,00,80,
150447,00000523,false,Rx,0,8,0C,38,39,39,30,2C,00,00,
153591,00000524,false,Rx,0,8,74,01,00,00,00,00,00,00,
154988,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,3D,
155310,00000200,false,Rx,0,8,00,80,49,04,00,FB,3C,00,
155559,00000201,false,Rx,0,8,D1,00,00,00,00,00,00,D1,
155806,00000202,false,Rx,0,8,62,00,20,00,00,00,00,42,
156062,000004EE,false,Rx,0,8,00,00,00,00,00,00,00,06,
156309,0000057F,false,Rx,0,8,80,0A,68,00,00,00,00,00,
156559,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,02,
156968,000002B0,false,Rx,0,5,19,00,00,00,00,00,00,00,
157446,00000581,false,Rx,0,8,00,00,00,00,00,00,00,00,
157618,0000058E,false,Rx,0,8,00,01,00,EF,28,20,00,C0,
158780,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,06,
158959,00000153,false,Rx,0,8,20,00,10,F2,00,F2,30,44,
159206,00000220,false,Rx,0,7,0E,C4,81,00,00,AB,0F,00,
159456,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
159703,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
159958,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
160205,00000387,false,Rx,0,8,C1,10,C3,69,00,0A,0D,00,
160634,00000394,false,Rx,0,8,0E,C4,00,00,0E,84,17,83,
160888,00000523,false,Rx,0,8,0C,38,39,39,30,2C,00,00,
161213,00000524,false,Rx,0,8,74,01,00,00,00,00,00,00,
161613,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
161868,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
162115,00000471,false,Rx,0,6,04,00,10,00,00,00,00,00,
165030,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,0A,
165277,00000200,false,Rx,0,8,00,80,49,04,00,3B,3C,00,
165526,00000201,false,Rx,0,8,11,00,00,00,00,00,00,11,
165773,00000202,false,Rx,0,8,02,00,20,00,00,00,00,22,
166408,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,F3,
167341,000002B0,false,Rx,0,5,1A,00,00,00,00,00,00,00,
168986,00000594,false,Rx,0,8,BE,1D,48,26,C4,9D,01,00,
169019,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,17,
169119,00000153,false,Rx,0,8,20,00,10,F2,00,F2,40,54,
169384,00000220,false,Rx,0,7,0C,A4,81,00,00,AE,0F,00,
169911,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
170053,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
170303,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
170554,00000386,false,Rx,0,8,00,00,00,40,00,40,00,80,
170801,00000491,false,Rx,0,8,17,00,00,00,00,00,00,00,
170981,00000493,false,Rx,0,8,00,0E,FC,11,00,00,3B,01,
171228,000004E2,false,Rx,0,8,B4,00,CD,00,00,00,00,00,
171479,00000523,false,Rx,0,8,0C,38,39,39,30,2C,00,00,
171726,00000524,false,Rx,0,8,74,01,00,00,00,00,00,00,
171981,00000542,false,Rx,0,8,A4,3B,01,00,00,00,FF,FF,
172228,00000595,false,Rx,0,8,04,00,C1,C2,07,00,8D,0E,
172478,00000596,false,Rx,0,8,00,92,00,00,17,00,02,03,
172725,00000597,false,Rx,0,8,05,50,00,00,00,00,00,00,
172904,00000598,false,Rx,0,8,00,00,00,00,FF,52,02,02,
173151,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
173475,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
173722,0000059E,false,Rx,0,8,00,00,00,00,8D,0E,00,00,
173902,000005A3,false,Rx,0,8,4F,00,00,00,00,00,00,00,
174149,000005D5,false,Rx,0,8,00,00,00,00,00,00,00,00,
174398,000005D6,false,Rx,0,8,C1,C2,07,00,02,03,00,B4,
174645,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
174900,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,1B,
175147,000005D8,false,Rx,0,8,40,A4,04,00,50,00,8D,0E,
175395,00000200,false,Rx,0,8,00,80,49,04,00,7B,3C,00,
175642,00000201,false,Rx,0,8,51,00,00,00,00,00,00,51,
175897,00000202,false,Rx,0,8,22,00,20,00,00,00,00,02,
176447,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,E4,
176928,000002B0,false,Rx,0,5,18,00,00,00,00,00,00,00,
178769,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,28,
179024,00000153,false,Rx,0,8,20,00,10,F2,00,F2,50,64,
179195,00000220,false,Rx,0,7,0C,A4,81,00,00,AC,0F,00,
179442,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
179689,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
180202,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
180451,00000387,false,Rx,0,8,C1,10,C3,69,00,0B,0E,00,
180698,00000394,false,Rx,0,8,0D,E4,00,00,0D,84,17,83,
181180,00000523,false,Rx,0,8,0C,38,39,39,30,2C,00,00,
181429,00000524,false,Rx,0,8,74,01,00,00,00,00,00,00,
181525,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
181855,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
182027,00000471,false,Rx,0,6,04,00,10,00,00,04,00,00,
182426,00000579,false,Rx,0,8,A4,49,A4,49,44,00,00,FE,
182674,00000549,false,Rx,0,8,20,80,44,5F,22,15,59,77,
182929,0000057A,false,Rx,0,8,8D,C0,90,9E,FE,1D,01,80,
183175,0000057B,false,Rx,0,8,E3,01,00,00,00,50,64,A0,
183676,00000590,false,Rx,0,8,07,00,14,00,95,00,20,78,
183859,00000584,false,Rx,0,8,01,00,00,29,12,50,30,30,
184105,00000592,false,Rx,0,8,50,EF,05,00,00,00,05,C4,
184888,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,2C,
185135,00000200,false,Rx,0,8,00,80,49,04,00,BB,3C,00,
185383,00000201,false,Rx,0,8,91,00,00,00,00,00,00,91,
185630,00000202,false,Rx,0,8,42,00,20,00,00,00,00,62,
186415,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,D5,
187424,000002B0,false,Rx,0,5,18,00,00,00,00,00,00,00,
189009,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,39,
189036,00000153,false,Rx,0,8,20,00,10,F2,00,F2,60,74,
189151,00000220,false,Rx,0,7,0D,C4,81,00,00,A8,0F,00,
189400,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
189647,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
189902,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
